ano,codep,departamento,codmpio,municipio,candidato,votos,codpartido
2003,68,SANTANDER,68572,PUENTE NACIONAL,GILBERTO ENRIQUE CASTILLA SOLANO,54,160
2003,68,SANTANDER,68572,PUENTE NACIONAL,CARLOS ARTURO FERRER VILLAMIL,49,167
2003,68,SANTANDER,68572,PUENTE NACIONAL,ZOILO EDUARDO SANTAMARIA GAMARRA,31,31
2003,68,SANTANDER,68572,PUENTE NACIONAL, VOTOS NULOS ,107,NA
2003,68,SANTANDER,68572,PUENTE NACIONAL, TARJETAS NO MARCADAS ,1072,NA
2003,68,SANTANDER,68572,PUENTE NACIONAL, VOTOS EN BLANCO ,330,NA
2003,68,SANTANDER,68573,PUERTO PARRA,HUGO HELIODORO AGUILAR NARANJO,1315,35
2003,68,SANTANDER,68573,PUERTO PARRA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,402,1
2003,68,SANTANDER,68573,PUERTO PARRA,GILBERTO ENRIQUE CASTILLA SOLANO,3,160
2003,68,SANTANDER,68573,PUERTO PARRA,CARLOS ARTURO FERRER VILLAMIL,10,167
2003,68,SANTANDER,68573,PUERTO PARRA,ZOILO EDUARDO SANTAMARIA GAMARRA,10,31
2003,68,SANTANDER,68573,PUERTO PARRA, VOTOS EN BLANCO ,49,NA
2003,68,SANTANDER,68573,PUERTO PARRA, VOTOS NULOS ,107,NA
2003,68,SANTANDER,68573,PUERTO PARRA, TARJETAS NO MARCADAS ,333,NA
2003,68,SANTANDER,68575,PUERTO WILCHES,HUGO HELIODORO AGUILAR NARANJO,5803,35
2003,68,SANTANDER,68575,PUERTO WILCHES,LUIS FRANCISCO BOHORQUEZ PEDRAZA,2709,1
2003,68,SANTANDER,68575,PUERTO WILCHES,GILBERTO ENRIQUE CASTILLA SOLANO,78,160
2003,68,SANTANDER,68575,PUERTO WILCHES,CARLOS ARTURO FERRER VILLAMIL,80,167
2003,68,SANTANDER,68575,PUERTO WILCHES,ZOILO EDUARDO SANTAMARIA GAMARRA,57,31
2003,68,SANTANDER,68575,PUERTO WILCHES, TARJETAS NO MARCADAS ,1378,NA
2003,68,SANTANDER,68575,PUERTO WILCHES, VOTOS EN BLANCO ,414,NA
2003,68,SANTANDER,68575,PUERTO WILCHES, VOTOS NULOS ,217,NA
2003,68,SANTANDER,68615,RIONEGRO,HUGO HELIODORO AGUILAR NARANJO,4972,35
2003,68,SANTANDER,68615,RIONEGRO,LUIS FRANCISCO BOHORQUEZ PEDRAZA,4343,1
2003,68,SANTANDER,68615,RIONEGRO,GILBERTO ENRIQUE CASTILLA SOLANO,35,160
2003,68,SANTANDER,68615,RIONEGRO,CARLOS ARTURO FERRER VILLAMIL,55,167
2003,68,SANTANDER,68615,RIONEGRO,ZOILO EDUARDO SANTAMARIA GAMARRA,32,31
2003,68,SANTANDER,68615,RIONEGRO, VOTOS NULOS ,198,NA
2003,68,SANTANDER,68615,RIONEGRO, TARJETAS NO MARCADAS ,873,NA
2003,68,SANTANDER,68615,RIONEGRO, VOTOS EN BLANCO ,174,NA
2003,68,SANTANDER,68655,SABANA DE TORRES,HUGO HELIODORO AGUILAR NARANJO,3248,35
2003,68,SANTANDER,68655,SABANA DE TORRES,LUIS FRANCISCO BOHORQUEZ PEDRAZA,1750,1
2003,68,SANTANDER,68655,SABANA DE TORRES,GILBERTO ENRIQUE CASTILLA SOLANO,244,160
2003,68,SANTANDER,68655,SABANA DE TORRES,CARLOS ARTURO FERRER VILLAMIL,84,167
2003,68,SANTANDER,68655,SABANA DE TORRES,ZOILO EDUARDO SANTAMARIA GAMARRA,46,31
2003,68,SANTANDER,68655,SABANA DE TORRES, VOTOS EN BLANCO ,235,NA
2003,68,SANTANDER,68655,SABANA DE TORRES, TARJETAS NO MARCADAS ,1391,NA
2003,68,SANTANDER,68655,SABANA DE TORRES, VOTOS NULOS ,92,NA
2003,68,SANTANDER,68669,SAN ANDRÉS,HUGO HELIODORO AGUILAR NARANJO,1386,35
2003,68,SANTANDER,68669,SAN ANDRÉS,LUIS FRANCISCO BOHORQUEZ PEDRAZA,2905,1
2003,68,SANTANDER,68669,SAN ANDRÉS,GILBERTO ENRIQUE CASTILLA SOLANO,11,160
2003,68,SANTANDER,68669,SAN ANDRÉS,CARLOS ARTURO FERRER VILLAMIL,11,167
2003,68,SANTANDER,68669,SAN ANDRÉS,ZOILO EDUARDO SANTAMARIA GAMARRA,8,31
2003,68,SANTANDER,68669,SAN ANDRÉS, TARJETAS NO MARCADAS ,287,NA
2003,68,SANTANDER,68669,SAN ANDRÉS, VOTOS EN BLANCO ,26,NA
2003,68,SANTANDER,68669,SAN ANDRÉS, VOTOS NULOS ,65,NA
2003,68,SANTANDER,68673,SAN BENITO,HUGO HELIODORO AGUILAR NARANJO,1031,35
2003,68,SANTANDER,68673,SAN BENITO,LUIS FRANCISCO BOHORQUEZ PEDRAZA,217,1
2003,68,SANTANDER,68673,SAN BENITO,GILBERTO ENRIQUE CASTILLA SOLANO,5,160
2003,68,SANTANDER,68673,SAN BENITO,CARLOS ARTURO FERRER VILLAMIL,14,167
2003,68,SANTANDER,68673,SAN BENITO,ZOILO EDUARDO SANTAMARIA GAMARRA,7,31
2003,68,SANTANDER,68673,SAN BENITO, VOTOS EN BLANCO ,12,NA
2003,68,SANTANDER,68673,SAN BENITO, TARJETAS NO MARCADAS ,369,NA
2003,68,SANTANDER,68673,SAN BENITO, VOTOS NULOS ,29,NA
2003,68,SANTANDER,68679,SAN GIL,HUGO HELIODORO AGUILAR NARANJO,8172,35
2003,68,SANTANDER,68679,SAN GIL,LUIS FRANCISCO BOHORQUEZ PEDRAZA,8052,1
2003,68,SANTANDER,68679,SAN GIL,GILBERTO ENRIQUE CASTILLA SOLANO,124,160
2003,68,SANTANDER,68679,SAN GIL,CARLOS ARTURO FERRER VILLAMIL,72,167
2003,68,SANTANDER,68679,SAN GIL,ZOILO EDUARDO SANTAMARIA GAMARRA,65,31
2003,68,SANTANDER,68679,SAN GIL, VOTOS EN BLANCO ,889,NA
2003,68,SANTANDER,68679,SAN GIL, VOTOS NULOS ,282,NA
2003,68,SANTANDER,68679,SAN GIL, TARJETAS NO MARCADAS ,1479,NA
2003,68,SANTANDER,68682,SAN JOAQUÍN,HUGO HELIODORO AGUILAR NARANJO,600,35
2003,68,SANTANDER,68682,SAN JOAQUÍN,LUIS FRANCISCO BOHORQUEZ PEDRAZA,539,1
2003,68,SANTANDER,68682,SAN JOAQUÍN,GILBERTO ENRIQUE CASTILLA SOLANO,22,160
2003,68,SANTANDER,68682,SAN JOAQUÍN,CARLOS ARTURO FERRER VILLAMIL,20,167
2003,68,SANTANDER,68682,SAN JOAQUÍN,ZOILO EDUARDO SANTAMARIA GAMARRA,6,31
2003,68,SANTANDER,68682,SAN JOAQUÍN, TARJETAS NO MARCADAS ,312,NA
2003,68,SANTANDER,68682,SAN JOAQUÍN, VOTOS EN BLANCO ,53,NA
2003,68,SANTANDER,68682,SAN JOAQUÍN, VOTOS NULOS ,7,NA
2003,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,HUGO HELIODORO AGUILAR NARANJO,451,35
2003,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,1963,1
2003,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,GILBERTO ENRIQUE CASTILLA SOLANO,15,160
2003,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,CARLOS ARTURO FERRER VILLAMIL,15,167
2003,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,ZOILO EDUARDO SANTAMARIA GAMARRA,9,31
2003,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA, TARJETAS NO MARCADAS ,328,NA
2003,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA, VOTOS NULOS ,15,NA
2003,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA, VOTOS EN BLANCO ,41,NA
2003,68,SANTANDER,68686,SAN MIGUEL,HUGO HELIODORO AGUILAR NARANJO,627,35
2003,68,SANTANDER,68686,SAN MIGUEL,LUIS FRANCISCO BOHORQUEZ PEDRAZA,512,1
2003,68,SANTANDER,68686,SAN MIGUEL,GILBERTO ENRIQUE CASTILLA SOLANO,8,160
2003,68,SANTANDER,68686,SAN MIGUEL,CARLOS ARTURO FERRER VILLAMIL,10,167
2003,68,SANTANDER,68686,SAN MIGUEL,ZOILO EDUARDO SANTAMARIA GAMARRA,5,31
2003,68,SANTANDER,68686,SAN MIGUEL, TARJETAS NO MARCADAS ,221,NA
2003,68,SANTANDER,68686,SAN MIGUEL, VOTOS EN BLANCO ,15,NA
2003,68,SANTANDER,68686,SAN MIGUEL, VOTOS NULOS ,13,NA
2003,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,HUGO HELIODORO AGUILAR NARANJO,5261,35
2003,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,LUIS FRANCISCO BOHORQUEZ PEDRAZA,4676,1
2003,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,GILBERTO ENRIQUE CASTILLA SOLANO,516,160
2003,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,CARLOS ARTURO FERRER VILLAMIL,133,167
2003,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,ZOILO EDUARDO SANTAMARIA GAMARRA,78,31
2003,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ, VOTOS NULOS ,114,NA
2003,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ, TARJETAS NO MARCADAS ,2042,NA
2003,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ, VOTOS EN BLANCO ,618,NA
2003,68,SANTANDER,68705,SANTA BÁRBARA,HUGO HELIODORO AGUILAR NARANJO,462,35
2003,68,SANTANDER,68705,SANTA BÁRBARA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,383,1
2003,68,SANTANDER,68705,SANTA BÁRBARA,GILBERTO ENRIQUE CASTILLA SOLANO,3,160
2003,68,SANTANDER,68705,SANTA BÁRBARA,CARLOS ARTURO FERRER VILLAMIL,12,167
2003,68,SANTANDER,68705,SANTA BÁRBARA,ZOILO EDUARDO SANTAMARIA GAMARRA,1,31
2003,68,SANTANDER,68705,SANTA BÁRBARA, VOTOS NULOS ,21,NA
2003,68,SANTANDER,68705,SANTA BÁRBARA, VOTOS EN BLANCO ,21,NA
2003,68,SANTANDER,68705,SANTA BÁRBARA, TARJETAS NO MARCADAS ,257,NA
2003,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,HUGO HELIODORO AGUILAR NARANJO,1263,35
2003,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,LUIS FRANCISCO BOHORQUEZ PEDRAZA,247,1
2003,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,GILBERTO ENRIQUE CASTILLA SOLANO,5,160
2003,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,CARLOS ARTURO FERRER VILLAMIL,30,167
2003,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,ZOILO EDUARDO SANTAMARIA GAMARRA,10,31
2003,68,SANTANDER,68720,SANTA HELENA DEL OPÓN, TARJETAS NO MARCADAS ,352,NA
2003,68,SANTANDER,68720,SANTA HELENA DEL OPÓN, VOTOS EN BLANCO ,35,NA
2003,68,SANTANDER,68720,SANTA HELENA DEL OPÓN, VOTOS NULOS ,14,NA
2003,68,SANTANDER,68745,SIMACOTA,HUGO HELIODORO AGUILAR NARANJO,1671,35
2003,68,SANTANDER,68745,SIMACOTA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,1101,1
2003,68,SANTANDER,68745,SIMACOTA,GILBERTO ENRIQUE CASTILLA SOLANO,32,160
2003,68,SANTANDER,68745,SIMACOTA,CARLOS ARTURO FERRER VILLAMIL,28,167
2003,68,SANTANDER,68745,SIMACOTA,ZOILO EDUARDO SANTAMARIA GAMARRA,11,31
2003,68,SANTANDER,68745,SIMACOTA, VOTOS EN BLANCO ,44,NA
2003,68,SANTANDER,68745,SIMACOTA, VOTOS NULOS ,35,NA
2003,68,SANTANDER,68745,SIMACOTA, TARJETAS NO MARCADAS ,579,NA
2003,68,SANTANDER,68755,SOCORRO,HUGO HELIODORO AGUILAR NARANJO,4721,35
2003,68,SANTANDER,68755,SOCORRO,LUIS FRANCISCO BOHORQUEZ PEDRAZA,4773,1
2003,68,SANTANDER,68755,SOCORRO,GILBERTO ENRIQUE CASTILLA SOLANO,90,160
2003,68,SANTANDER,68755,SOCORRO,CARLOS ARTURO FERRER VILLAMIL,53,167
2003,68,SANTANDER,68755,SOCORRO,ZOILO EDUARDO SANTAMARIA GAMARRA,29,31
2003,68,SANTANDER,68755,SOCORRO, VOTOS NULOS ,161,NA
2003,68,SANTANDER,68755,SOCORRO, VOTOS EN BLANCO ,565,NA
2003,68,SANTANDER,68755,SOCORRO, TARJETAS NO MARCADAS ,1116,NA
2003,68,SANTANDER,68770,SUAITA,HUGO HELIODORO AGUILAR NARANJO,3503,35
2003,68,SANTANDER,68770,SUAITA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,1204,1
2003,68,SANTANDER,68770,SUAITA,GILBERTO ENRIQUE CASTILLA SOLANO,16,160
2003,68,SANTANDER,68770,SUAITA,CARLOS ARTURO FERRER VILLAMIL,12,167
2003,68,SANTANDER,68770,SUAITA,ZOILO EDUARDO SANTAMARIA GAMARRA,13,31
2003,68,SANTANDER,68770,SUAITA, VOTOS NULOS ,109,NA
2003,68,SANTANDER,68770,SUAITA, VOTOS EN BLANCO ,45,NA
2003,68,SANTANDER,68770,SUAITA, TARJETAS NO MARCADAS ,535,NA
2003,68,SANTANDER,68773,SUCRE,HUGO HELIODORO AGUILAR NARANJO,780,35
2003,68,SANTANDER,68773,SUCRE,LUIS FRANCISCO BOHORQUEZ PEDRAZA,2177,1
2003,68,SANTANDER,68773,SUCRE,GILBERTO ENRIQUE CASTILLA SOLANO,31,160
2003,68,SANTANDER,68773,SUCRE,CARLOS ARTURO FERRER VILLAMIL,70,167
2003,68,SANTANDER,68773,SUCRE,ZOILO EDUARDO SANTAMARIA GAMARRA,41,31
2003,68,SANTANDER,68773,SUCRE, VOTOS NULOS ,42,NA
2003,68,SANTANDER,68773,SUCRE, TARJETAS NO MARCADAS ,949,NA
2003,68,SANTANDER,68773,SUCRE, VOTOS EN BLANCO ,219,NA
2003,68,SANTANDER,68780,SURATÁ,HUGO HELIODORO AGUILAR NARANJO,183,35
2003,68,SANTANDER,68780,SURATÁ,LUIS FRANCISCO BOHORQUEZ PEDRAZA,997,1
2003,68,SANTANDER,68780,SURATÁ,GILBERTO ENRIQUE CASTILLA SOLANO,43,160
2003,68,SANTANDER,68780,SURATÁ,CARLOS ARTURO FERRER VILLAMIL,21,167
2003,68,SANTANDER,68780,SURATÁ,ZOILO EDUARDO SANTAMARIA GAMARRA,12,31
2003,68,SANTANDER,68780,SURATÁ, VOTOS EN BLANCO ,24,NA
2003,68,SANTANDER,68780,SURATÁ, VOTOS NULOS ,23,NA
2003,68,SANTANDER,68780,SURATÁ, TARJETAS NO MARCADAS ,299,NA
2003,68,SANTANDER,68820,TONA,HUGO HELIODORO AGUILAR NARANJO,834,35
2003,68,SANTANDER,68820,TONA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,1979,1
2003,68,SANTANDER,68820,TONA,GILBERTO ENRIQUE CASTILLA SOLANO,21,160
2003,68,SANTANDER,68820,TONA,CARLOS ARTURO FERRER VILLAMIL,20,167
2003,68,SANTANDER,68820,TONA,ZOILO EDUARDO SANTAMARIA GAMARRA,9,31
2003,68,SANTANDER,68820,TONA, TARJETAS NO MARCADAS ,432,NA
2003,68,SANTANDER,68820,TONA, VOTOS EN BLANCO ,94,NA
2003,68,SANTANDER,68820,TONA, VOTOS NULOS ,38,NA
2003,68,SANTANDER,68855,VALLE DE SAN JOSÉ,HUGO HELIODORO AGUILAR NARANJO,833,35
2003,68,SANTANDER,68855,VALLE DE SAN JOSÉ,LUIS FRANCISCO BOHORQUEZ PEDRAZA,1517,1
2003,68,SANTANDER,68855,VALLE DE SAN JOSÉ,GILBERTO ENRIQUE CASTILLA SOLANO,3,160
2003,68,SANTANDER,68855,VALLE DE SAN JOSÉ,CARLOS ARTURO FERRER VILLAMIL,16,167
2003,68,SANTANDER,68855,VALLE DE SAN JOSÉ,ZOILO EDUARDO SANTAMARIA GAMARRA,14,31
2003,68,SANTANDER,68855,VALLE DE SAN JOSÉ, VOTOS EN BLANCO ,42,NA
2003,68,SANTANDER,68855,VALLE DE SAN JOSÉ, TARJETAS NO MARCADAS ,313,NA
2003,68,SANTANDER,68855,VALLE DE SAN JOSÉ, VOTOS NULOS ,25,NA
2003,68,SANTANDER,68861,VÉLEZ,HUGO HELIODORO AGUILAR NARANJO,2607,35
2003,68,SANTANDER,68861,VÉLEZ,LUIS FRANCISCO BOHORQUEZ PEDRAZA,3181,1
2003,68,SANTANDER,68861,VÉLEZ,GILBERTO ENRIQUE CASTILLA SOLANO,52,160
2003,68,SANTANDER,68861,VÉLEZ,CARLOS ARTURO FERRER VILLAMIL,64,167
2003,68,SANTANDER,68861,VÉLEZ,ZOILO EDUARDO SANTAMARIA GAMARRA,39,31
2003,68,SANTANDER,68861,VÉLEZ, VOTOS NULOS ,171,NA
2003,68,SANTANDER,68861,VÉLEZ, TARJETAS NO MARCADAS ,2080,NA
2003,68,SANTANDER,68861,VÉLEZ, VOTOS EN BLANCO ,522,NA
2003,68,SANTANDER,68867,VETAS,HUGO HELIODORO AGUILAR NARANJO,138,35
2003,68,SANTANDER,68867,VETAS,LUIS FRANCISCO BOHORQUEZ PEDRAZA,691,1
2003,68,SANTANDER,68867,VETAS,GILBERTO ENRIQUE CASTILLA SOLANO,6,160
2003,68,SANTANDER,68867,VETAS,CARLOS ARTURO FERRER VILLAMIL,9,167
2003,68,SANTANDER,68867,VETAS,ZOILO EDUARDO SANTAMARIA GAMARRA,8,31
2003,68,SANTANDER,68867,VETAS, VOTOS EN BLANCO ,40,NA
2003,68,SANTANDER,68867,VETAS, VOTOS NULOS ,12,NA
2003,68,SANTANDER,68867,VETAS, TARJETAS NO MARCADAS ,140,NA
2003,68,SANTANDER,68872,VILLANUEVA,HUGO HELIODORO AGUILAR NARANJO,1651,35
2003,68,SANTANDER,68872,VILLANUEVA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,1635,1
2003,68,SANTANDER,68872,VILLANUEVA,GILBERTO ENRIQUE CASTILLA SOLANO,31,160
2003,68,SANTANDER,68872,VILLANUEVA,CARLOS ARTURO FERRER VILLAMIL,53,167
2003,68,SANTANDER,68872,VILLANUEVA,ZOILO EDUARDO SANTAMARIA GAMARRA,28,31
2003,68,SANTANDER,68872,VILLANUEVA, VOTOS NULOS ,26,NA
2003,68,SANTANDER,68872,VILLANUEVA, TARJETAS NO MARCADAS ,487,NA
2003,68,SANTANDER,68872,VILLANUEVA, VOTOS EN BLANCO ,105,NA
2003,68,SANTANDER,68895,ZAPATOCA,HUGO HELIODORO AGUILAR NARANJO,1631,35
2003,68,SANTANDER,68895,ZAPATOCA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,1045,1
2003,68,SANTANDER,68895,ZAPATOCA,GILBERTO ENRIQUE CASTILLA SOLANO,28,160
2003,68,SANTANDER,68895,ZAPATOCA,CARLOS ARTURO FERRER VILLAMIL,73,167
2003,68,SANTANDER,68895,ZAPATOCA,ZOILO EDUARDO SANTAMARIA GAMARRA,33,31
2003,68,SANTANDER,68895,ZAPATOCA, VOTOS NULOS ,60,NA
2003,68,SANTANDER,68895,ZAPATOCA, VOTOS EN BLANCO ,223,NA
2003,68,SANTANDER,68895,ZAPATOCA, TARJETAS NO MARCADAS ,549,NA
2003,68,NA,99,NA,HUGO HELIODORO AGUILAR NARANJO,301288,35
2003,68,NA,99,NA,LUIS FRANCISCO BOHORQUEZ PEDRAZA,274135,1
2003,68,NA,99,NA,GILBERTO ENRIQUE CASTILLA SOLANO,12012,160
2003,68,NA,99,NA,CARLOS ARTURO FERRER VILLAMIL,5523,167
2003,68,NA,99,NA,ZOILO EDUARDO SANTAMARIA GAMARRA,4177,31
2007,68,SANTANDER,68001,BUCARAMANGA,HORACIO SERPA URIBE,145937,1
2007,68,SANTANDER,68001,BUCARAMANGA,DIDIER ALBERTO TAVERA AMADO,71013,35
2007,68,SANTANDER,68001,BUCARAMANGA,JUAN JOSE LANDINEZ LANDINEZ,1194,194
2007,68,SANTANDER,68001,BUCARAMANGA,CARLOS ARTURO FERRER VILLAMIL,641,155
2007,68,SANTANDER,68001,BUCARAMANGA, VOTOS EN BLANCO ,12031,NA
2007,68,SANTANDER,68001,BUCARAMANGA, VOTOS NULOS ,2817,NA
2007,68,SANTANDER,68001,BUCARAMANGA, TARJETAS NO MARCADAS ,4436,NA
2007,68,SANTANDER,68013,AGUADA,HORACIO SERPA URIBE,162,1
2007,68,SANTANDER,68013,AGUADA,DIDIER ALBERTO TAVERA AMADO,796,35
2007,68,SANTANDER,68013,AGUADA,JUAN JOSE LANDINEZ LANDINEZ,0,194
2007,68,SANTANDER,68013,AGUADA,CARLOS ARTURO FERRER VILLAMIL,11,155
2007,68,SANTANDER,68013,AGUADA, VOTOS EN BLANCO ,15,NA
2007,68,SANTANDER,68013,AGUADA, VOTOS NULOS ,6,NA
2007,68,SANTANDER,68013,AGUADA, TARJETAS NO MARCADAS ,109,NA
2007,68,SANTANDER,68020,ALBANIA,HORACIO SERPA URIBE,1008,1
2007,68,SANTANDER,68020,ALBANIA,DIDIER ALBERTO TAVERA AMADO,1019,35
2007,68,SANTANDER,68020,ALBANIA,JUAN JOSE LANDINEZ LANDINEZ,0,194
2007,68,SANTANDER,68020,ALBANIA,CARLOS ARTURO FERRER VILLAMIL,20,155
2007,68,SANTANDER,68020,ALBANIA, VOTOS EN BLANCO ,30,NA
2007,68,SANTANDER,68020,ALBANIA, VOTOS NULOS ,43,NA
2007,68,SANTANDER,68020,ALBANIA, TARJETAS NO MARCADAS ,250,NA
2007,68,SANTANDER,68051,ARATOCA,HORACIO SERPA URIBE,1893,1
2007,68,SANTANDER,68051,ARATOCA,DIDIER ALBERTO TAVERA AMADO,1982,35
2007,68,SANTANDER,68051,ARATOCA,JUAN JOSE LANDINEZ LANDINEZ,5,194
2007,68,SANTANDER,68051,ARATOCA,CARLOS ARTURO FERRER VILLAMIL,6,155
2007,68,SANTANDER,68051,ARATOCA, VOTOS EN BLANCO ,64,NA
2007,68,SANTANDER,68051,ARATOCA, VOTOS NULOS ,68,NA
2007,68,SANTANDER,68051,ARATOCA, TARJETAS NO MARCADAS ,282,NA
2007,68,SANTANDER,68077,BARBOSA,HORACIO SERPA URIBE,6894,1
2007,68,SANTANDER,68077,BARBOSA,DIDIER ALBERTO TAVERA AMADO,4587,35
2007,68,SANTANDER,68077,BARBOSA,JUAN JOSE LANDINEZ LANDINEZ,0,194
2007,68,SANTANDER,68077,BARBOSA,CARLOS ARTURO FERRER VILLAMIL,19,155
2007,68,SANTANDER,68077,BARBOSA, VOTOS EN BLANCO ,399,NA
2007,68,SANTANDER,68077,BARBOSA, VOTOS NULOS ,161,NA
2007,68,SANTANDER,68077,BARBOSA, TARJETAS NO MARCADAS ,500,NA
2007,68,SANTANDER,68079,BARICHARA,HORACIO SERPA URIBE,1844,1
2007,68,SANTANDER,68079,BARICHARA,DIDIER ALBERTO TAVERA AMADO,1878,35
2007,68,SANTANDER,68079,BARICHARA,JUAN JOSE LANDINEZ LANDINEZ,0,194
2007,68,SANTANDER,68079,BARICHARA,CARLOS ARTURO FERRER VILLAMIL,13,155
2007,68,SANTANDER,68079,BARICHARA, VOTOS EN BLANCO ,92,NA
2007,68,SANTANDER,68079,BARICHARA, VOTOS NULOS ,30,NA
2007,68,SANTANDER,68079,BARICHARA, TARJETAS NO MARCADAS ,259,NA
2007,68,SANTANDER,68081,BARRANCABERMEJA,HORACIO SERPA URIBE,57315,1
2007,68,SANTANDER,68081,BARRANCABERMEJA,DIDIER ALBERTO TAVERA AMADO,14964,35
2007,68,SANTANDER,68081,BARRANCABERMEJA,JUAN JOSE LANDINEZ LANDINEZ,666,194
2007,68,SANTANDER,68081,BARRANCABERMEJA,CARLOS ARTURO FERRER VILLAMIL,142,155
2007,68,SANTANDER,68081,BARRANCABERMEJA, VOTOS EN BLANCO ,2389,NA
2007,68,SANTANDER,68081,BARRANCABERMEJA, VOTOS NULOS ,895,NA
2007,68,SANTANDER,68081,BARRANCABERMEJA, TARJETAS NO MARCADAS ,3370,NA
2007,68,SANTANDER,68092,BETULIA,HORACIO SERPA URIBE,1193,1
2007,68,SANTANDER,68092,BETULIA,DIDIER ALBERTO TAVERA AMADO,733,35
2007,68,SANTANDER,68092,BETULIA,JUAN JOSE LANDINEZ LANDINEZ,0,194
2007,68,SANTANDER,68092,BETULIA,CARLOS ARTURO FERRER VILLAMIL,3,155
2007,68,SANTANDER,68092,BETULIA, VOTOS EN BLANCO ,80,NA
2007,68,SANTANDER,68092,BETULIA, VOTOS NULOS ,20,NA
2007,68,SANTANDER,68092,BETULIA, TARJETAS NO MARCADAS ,184,NA
2007,68,SANTANDER,68101,BOLÍVAR,HORACIO SERPA URIBE,2707,1
2007,68,SANTANDER,68101,BOLÍVAR,DIDIER ALBERTO TAVERA AMADO,2749,35
2007,68,SANTANDER,68101,BOLÍVAR,JUAN JOSE LANDINEZ LANDINEZ,0,194
2007,68,SANTANDER,68101,BOLÍVAR,CARLOS ARTURO FERRER VILLAMIL,7,155
2007,68,SANTANDER,68101,BOLÍVAR, VOTOS EN BLANCO ,45,NA
2007,68,SANTANDER,68101,BOLÍVAR, VOTOS NULOS ,64,NA
2007,68,SANTANDER,68101,BOLÍVAR, TARJETAS NO MARCADAS ,324,NA
2007,68,SANTANDER,68121,CABRERA,HORACIO SERPA URIBE,380,1
2007,68,SANTANDER,68121,CABRERA,DIDIER ALBERTO TAVERA AMADO,701,35
2007,68,SANTANDER,68121,CABRERA,JUAN JOSE LANDINEZ LANDINEZ,0,194
2007,68,SANTANDER,68121,CABRERA,CARLOS ARTURO FERRER VILLAMIL,1,155
2007,68,SANTANDER,68121,CABRERA, VOTOS EN BLANCO ,8,NA
2007,68,SANTANDER,68121,CABRERA, VOTOS NULOS ,0,NA
2007,68,SANTANDER,68121,CABRERA, TARJETAS NO MARCADAS ,59,NA
2007,68,SANTANDER,68132,CALIFORNIA,HORACIO SERPA URIBE,275,1
2007,68,SANTANDER,68132,CALIFORNIA,DIDIER ALBERTO TAVERA AMADO,875,35
2007,68,SANTANDER,68132,CALIFORNIA,JUAN JOSE LANDINEZ LANDINEZ,0,194
2007,68,SANTANDER,68132,CALIFORNIA,CARLOS ARTURO FERRER VILLAMIL,3,155
2007,68,SANTANDER,68132,CALIFORNIA, VOTOS EN BLANCO ,15,NA
2007,68,SANTANDER,68132,CALIFORNIA, VOTOS NULOS ,3,NA
2007,68,SANTANDER,68132,CALIFORNIA, TARJETAS NO MARCADAS ,44,NA
2007,68,SANTANDER,68147,CAPITANEJO,HORACIO SERPA URIBE,849,1
2007,68,SANTANDER,68147,CAPITANEJO,DIDIER ALBERTO TAVERA AMADO,1985,35
2007,68,SANTANDER,68147,CAPITANEJO,JUAN JOSE LANDINEZ LANDINEZ,13,194
2007,68,SANTANDER,68147,CAPITANEJO,CARLOS ARTURO FERRER VILLAMIL,5,155
2007,68,SANTANDER,68147,CAPITANEJO, VOTOS EN BLANCO ,36,NA
2007,68,SANTANDER,68147,CAPITANEJO, VOTOS NULOS ,12,NA
2007,68,SANTANDER,68147,CAPITANEJO, TARJETAS NO MARCADAS ,220,NA
2007,68,SANTANDER,68152,CARCASÍ,HORACIO SERPA URIBE,896,1
