ano,codep,departamento,codmpio,municipio,candidato,votos,codpartido
2000,23,NA,23580,PUERTO LIBERTADOR,JAIRO DE JESUS GANEM BUELVAS,108,202
2000,23,NA,23580,PUERTO LIBERTADOR,ABELARDO GABRIEL DE LA ESPRIELLA J,119,10
2000,23,NA,23580,PUERTO LIBERTADOR,JESUS MARIA LOPEZ GOMEZ,3158,1
2000,23,NA,23580,PUERTO LIBERTADOR, VOTOS BLANCOS ,0,NA
2000,23,NA,23580,PUERTO LIBERTADOR, VOTOS NULOS ,0,NA
2000,23,NA,23580,PUERTO LIBERTADOR, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23574,PUERTO ESCONDIDO,LUIS ENRIQUE OLIVERA PETRO,28,57
2000,23,NA,23574,PUERTO ESCONDIDO,ALONSO BENJAMIN SEGURA DELGADO,73,202
2000,23,NA,23574,PUERTO ESCONDIDO,MARA GRACIELA BECHARA DE ZULETA,2649,98
2000,23,NA,23574,PUERTO ESCONDIDO,JAIRO DE JESUS GANEM BUELVAS,57,202
2000,23,NA,23574,PUERTO ESCONDIDO,ABELARDO GABRIEL DE LA ESPRIELLA J,108,10
2000,23,NA,23574,PUERTO ESCONDIDO,JESUS MARIA LOPEZ GOMEZ,3349,1
2000,23,NA,23574,PUERTO ESCONDIDO, VOTOS BLANCOS ,0,NA
2000,23,NA,23574,PUERTO ESCONDIDO, VOTOS NULOS ,0,NA
2000,23,NA,23574,PUERTO ESCONDIDO, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23586,PURISIMA,LUIS ENRIQUE OLIVERA PETRO,25,57
2000,23,NA,23586,PURISIMA,ALONSO BENJAMIN SEGURA DELGADO,117,202
2000,23,NA,23586,PURISIMA,MARA GRACIELA BECHARA DE ZULETA,2359,98
2000,23,NA,23586,PURISIMA,JAIRO DE JESUS GANEM BUELVAS,33,202
2000,23,NA,23586,PURISIMA,ABELARDO GABRIEL DE LA ESPRIELLA J,254,10
2000,23,NA,23586,PURISIMA,JESUS MARIA LOPEZ GOMEZ,2125,1
2000,23,NA,23586,PURISIMA, VOTOS BLANCOS ,0,NA
2000,23,NA,23586,PURISIMA, VOTOS NULOS ,0,NA
2000,23,NA,23586,PURISIMA, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23660,SAHAGUN,LUIS ENRIQUE OLIVERA PETRO,74,57
2000,23,NA,23660,SAHAGUN,ALONSO BENJAMIN SEGURA DELGADO,162,202
2000,23,NA,23660,SAHAGUN,MARA GRACIELA BECHARA DE ZULETA,13412,98
2000,23,NA,23660,SAHAGUN,JAIRO DE JESUS GANEM BUELVAS,253,202
2000,23,NA,23660,SAHAGUN,ABELARDO GABRIEL DE LA ESPRIELLA J,3275,10
2000,23,NA,23660,SAHAGUN,JESUS MARIA LOPEZ GOMEZ,9579,1
2000,23,NA,23660,SAHAGUN, VOTOS BLANCOS ,0,NA
2000,23,NA,23660,SAHAGUN, VOTOS NULOS ,0,NA
2000,23,NA,23660,SAHAGUN, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23670,SAN ANDRES SOTAVENTO,LUIS ENRIQUE OLIVERA PETRO,51,57
2000,23,NA,23670,SAN ANDRES SOTAVENTO,ALONSO BENJAMIN SEGURA DELGADO,218,202
2000,23,NA,23670,SAN ANDRES SOTAVENTO,MARA GRACIELA BECHARA DE ZULETA,7509,98
2000,23,NA,23670,SAN ANDRES SOTAVENTO,JAIRO DE JESUS GANEM BUELVAS,145,202
2000,23,NA,23670,SAN ANDRES SOTAVENTO,ABELARDO GABRIEL DE LA ESPRIELLA J,143,10
2000,23,NA,23670,SAN ANDRES SOTAVENTO,JESUS MARIA LOPEZ GOMEZ,5619,1
2000,23,NA,23670,SAN ANDRES SOTAVENTO, VOTOS BLANCOS ,0,NA
2000,23,NA,23670,SAN ANDRES SOTAVENTO, VOTOS NULOS ,0,NA
2000,23,NA,23670,SAN ANDRES SOTAVENTO, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23672,SAN ANTERO,LUIS ENRIQUE OLIVERA PETRO,57,57
2000,23,NA,23672,SAN ANTERO,ALONSO BENJAMIN SEGURA DELGADO,100,202
2000,23,NA,23672,SAN ANTERO,MARA GRACIELA BECHARA DE ZULETA,1748,98
2000,23,NA,23672,SAN ANTERO,JAIRO DE JESUS GANEM BUELVAS,79,202
2000,23,NA,23672,SAN ANTERO,ABELARDO GABRIEL DE LA ESPRIELLA J,183,10
2000,23,NA,23672,SAN ANTERO,JESUS MARIA LOPEZ GOMEZ,4329,1
2000,23,NA,23672,SAN ANTERO, VOTOS BLANCOS ,0,NA
2000,23,NA,23672,SAN ANTERO, VOTOS NULOS ,0,NA
2000,23,NA,23672,SAN ANTERO, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23675,SAN BERNARDO DEL VIENTO,LUIS ENRIQUE OLIVERA PETRO,66,57
2000,23,NA,23675,SAN BERNARDO DEL VIENTO,ALONSO BENJAMIN SEGURA DELGADO,116,202
2000,23,NA,23675,SAN BERNARDO DEL VIENTO,MARA GRACIELA BECHARA DE ZULETA,4109,98
2000,23,NA,23675,SAN BERNARDO DEL VIENTO,JAIRO DE JESUS GANEM BUELVAS,57,202
2000,23,NA,23675,SAN BERNARDO DEL VIENTO,ABELARDO GABRIEL DE LA ESPRIELLA J,115,10
2000,23,NA,23675,SAN BERNARDO DEL VIENTO,JESUS MARIA LOPEZ GOMEZ,5469,1
2000,23,NA,23675,SAN BERNARDO DEL VIENTO, VOTOS BLANCOS ,0,NA
2000,23,NA,23675,SAN BERNARDO DEL VIENTO, VOTOS NULOS ,0,NA
2000,23,NA,23675,SAN BERNARDO DEL VIENTO, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23678,SAN CARLOS,LUIS ENRIQUE OLIVERA PETRO,58,57
2000,23,NA,23678,SAN CARLOS,ALONSO BENJAMIN SEGURA DELGADO,104,202
2000,23,NA,23678,SAN CARLOS,MARA GRACIELA BECHARA DE ZULETA,4037,98
2000,23,NA,23678,SAN CARLOS,JAIRO DE JESUS GANEM BUELVAS,71,202
2000,23,NA,23678,SAN CARLOS,ABELARDO GABRIEL DE LA ESPRIELLA J,218,10
2000,23,NA,23678,SAN CARLOS,JESUS MARIA LOPEZ GOMEZ,2450,1
2000,23,NA,23678,SAN CARLOS, VOTOS BLANCOS ,0,NA
2000,23,NA,23678,SAN CARLOS, VOTOS NULOS ,0,NA
2000,23,NA,23678,SAN CARLOS, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23686,SAN PELAYO,LUIS ENRIQUE OLIVERA PETRO,663,57
2000,23,NA,23686,SAN PELAYO,ALONSO BENJAMIN SEGURA DELGADO,144,202
2000,23,NA,23686,SAN PELAYO,MARA GRACIELA BECHARA DE ZULETA,5759,98
2000,23,NA,23686,SAN PELAYO,JAIRO DE JESUS GANEM BUELVAS,78,202
2000,23,NA,23686,SAN PELAYO,ABELARDO GABRIEL DE LA ESPRIELLA J,297,10
2000,23,NA,23686,SAN PELAYO,JESUS MARIA LOPEZ GOMEZ,6328,1
2000,23,NA,23686,SAN PELAYO, VOTOS BLANCOS ,0,NA
2000,23,NA,23686,SAN PELAYO, VOTOS NULOS ,0,NA
2000,23,NA,23686,SAN PELAYO, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23807,TIERRALTA,LUIS ENRIQUE OLIVERA PETRO,78,57
2000,23,NA,23807,TIERRALTA,ALONSO BENJAMIN SEGURA DELGADO,198,202
2000,23,NA,23807,TIERRALTA,MARA GRACIELA BECHARA DE ZULETA,9394,98
2000,23,NA,23807,TIERRALTA,JAIRO DE JESUS GANEM BUELVAS,267,202
2000,23,NA,23807,TIERRALTA,ABELARDO GABRIEL DE LA ESPRIELLA J,601,10
2000,23,NA,23807,TIERRALTA,JESUS MARIA LOPEZ GOMEZ,5883,1
2000,23,NA,23807,TIERRALTA, VOTOS BLANCOS ,0,NA
2000,23,NA,23807,TIERRALTA, VOTOS NULOS ,0,NA
2000,23,NA,23807,TIERRALTA, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,23855,VALENCIA,LUIS ENRIQUE OLIVERA PETRO,11,57
2000,23,NA,23855,VALENCIA,ALONSO BENJAMIN SEGURA DELGADO,32,202
2000,23,NA,23855,VALENCIA,MARA GRACIELA BECHARA DE ZULETA,4708,98
2000,23,NA,23855,VALENCIA,JAIRO DE JESUS GANEM BUELVAS,39,202
2000,23,NA,23855,VALENCIA,ABELARDO GABRIEL DE LA ESPRIELLA J,87,10
2000,23,NA,23855,VALENCIA,JESUS MARIA LOPEZ GOMEZ,2002,1
2000,23,NA,23855,VALENCIA, VOTOS BLANCOS ,0,NA
2000,23,NA,23855,VALENCIA, VOTOS NULOS ,0,NA
2000,23,NA,23855,VALENCIA, TARJETAS NO MARCADAS ,0,NA
2000,23,NA,99,TOTAL,LUIS ENRIQUE OLIVERA PETRO,2656,57
2000,23,NA,99,TOTAL,ALONSO BENJAMIN SEGURA DELGADO,5544,202
2000,23,NA,99,TOTAL,MARA GRACIELA BECHARA DE ZULETA,168615,98
2000,23,NA,99,TOTAL,JAIRO DE JESUS GANEM BUELVAS,3147,202
2000,23,NA,99,TOTAL,ABELARDO GABRIEL DE LA ESPRIELLA J,13673,10
2000,23,NA,99,TOTAL,JESUS MARIA LOPEZ GOMEZ,181209,1
2000,23,NA,99,TOTAL, VOTOS BLANCOS ,0,NA
2000,23,NA,99,TOTAL, VOTOS NULOS ,0,NA
2000,23,NA,99,TOTAL, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,11001,BOGOTA,  ,NA,NA
2000,25,NA,25001,AGUA DE DIOS,MILTON RODRIGUEZ SARMIENTO,432,2
2000,25,NA,25001,AGUA DE DIOS,CARLOS ALONSO MURCIA NIETO,45,39
2000,25,NA,25001,AGUA DE DIOS,ALVARO CRUZ VARGAS,2620,1
2000,25,NA,25001,AGUA DE DIOS,DIEGO BRAVO BORDA,76,98
2000,25,NA,25001,AGUA DE DIOS,FELIX GUERRERO ,816,203
2000,25,NA,25001,AGUA DE DIOS, VOTOS BLANCOS ,0,NA
2000,25,NA,25001,AGUA DE DIOS, VOTOS NULOS ,0,NA
2000,25,NA,25001,AGUA DE DIOS, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25019,ALBAN,MILTON RODRIGUEZ SARMIENTO,1043,2
2000,25,NA,25019,ALBAN,CARLOS ALONSO MURCIA NIETO,27,39
2000,25,NA,25019,ALBAN,ALVARO CRUZ VARGAS,955,1
2000,25,NA,25019,ALBAN,DIEGO BRAVO BORDA,15,98
2000,25,NA,25019,ALBAN,FELIX GUERRERO ,140,203
2000,25,NA,25019,ALBAN, VOTOS BLANCOS ,0,NA
2000,25,NA,25019,ALBAN, VOTOS NULOS ,0,NA
2000,25,NA,25019,ALBAN, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25035,ANAPOIMA,MILTON RODRIGUEZ SARMIENTO,77,2
2000,25,NA,25035,ANAPOIMA,CARLOS ALONSO MURCIA NIETO,39,39
2000,25,NA,25035,ANAPOIMA,ALVARO CRUZ VARGAS,3251,1
2000,25,NA,25035,ANAPOIMA,DIEGO BRAVO BORDA,326,98
2000,25,NA,25035,ANAPOIMA,FELIX GUERRERO ,241,203
2000,25,NA,25035,ANAPOIMA, VOTOS BLANCOS ,0,NA
2000,25,NA,25035,ANAPOIMA, VOTOS NULOS ,0,NA
2000,25,NA,25035,ANAPOIMA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25040,ANOLAIMA,MILTON RODRIGUEZ SARMIENTO,179,2
2000,25,NA,25040,ANOLAIMA,CARLOS ALONSO MURCIA NIETO,23,39
2000,25,NA,25040,ANOLAIMA,ALVARO CRUZ VARGAS,4462,1
2000,25,NA,25040,ANOLAIMA,DIEGO BRAVO BORDA,85,98
2000,25,NA,25040,ANOLAIMA,FELIX GUERRERO ,163,203
2000,25,NA,25040,ANOLAIMA, VOTOS BLANCOS ,0,NA
2000,25,NA,25040,ANOLAIMA, VOTOS NULOS ,0,NA
2000,25,NA,25040,ANOLAIMA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25053,ARBELAEZ,MILTON RODRIGUEZ SARMIENTO,2074,2
2000,25,NA,25053,ARBELAEZ,CARLOS ALONSO MURCIA NIETO,30,39
2000,25,NA,25053,ARBELAEZ,ALVARO CRUZ VARGAS,2706,1
2000,25,NA,25053,ARBELAEZ,DIEGO BRAVO BORDA,73,98
2000,25,NA,25053,ARBELAEZ,FELIX GUERRERO ,69,203
2000,25,NA,25053,ARBELAEZ, VOTOS BLANCOS ,0,NA
2000,25,NA,25053,ARBELAEZ, VOTOS NULOS ,0,NA
2000,25,NA,25053,ARBELAEZ, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25086,BELTRAN,MILTON RODRIGUEZ SARMIENTO,5,2
2000,25,NA,25086,BELTRAN,CARLOS ALONSO MURCIA NIETO,6,39
2000,25,NA,25086,BELTRAN,ALVARO CRUZ VARGAS,868,1
2000,25,NA,25086,BELTRAN,DIEGO BRAVO BORDA,5,98
2000,25,NA,25086,BELTRAN,FELIX GUERRERO ,7,203
2000,25,NA,25086,BELTRAN, VOTOS BLANCOS ,0,NA
2000,25,NA,25086,BELTRAN, VOTOS NULOS ,0,NA
2000,25,NA,25086,BELTRAN, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25095,BITUIMA,MILTON RODRIGUEZ SARMIENTO,130,2
2000,25,NA,25095,BITUIMA,CARLOS ALONSO MURCIA NIETO,22,39
2000,25,NA,25095,BITUIMA,ALVARO CRUZ VARGAS,1153,1
2000,25,NA,25095,BITUIMA,DIEGO BRAVO BORDA,6,98
2000,25,NA,25095,BITUIMA,FELIX GUERRERO ,28,203
2000,25,NA,25095,BITUIMA, VOTOS BLANCOS ,0,NA
2000,25,NA,25095,BITUIMA, VOTOS NULOS ,0,NA
2000,25,NA,25095,BITUIMA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25099,BOJACA,MILTON RODRIGUEZ SARMIENTO,132,2
2000,25,NA,25099,BOJACA,CARLOS ALONSO MURCIA NIETO,21,39
2000,25,NA,25099,BOJACA,ALVARO CRUZ VARGAS,2023,1
2000,25,NA,25099,BOJACA,DIEGO BRAVO BORDA,33,98
2000,25,NA,25099,BOJACA,FELIX GUERRERO ,81,203
2000,25,NA,25099,BOJACA, VOTOS BLANCOS ,0,NA
2000,25,NA,25099,BOJACA, VOTOS NULOS ,0,NA
2000,25,NA,25099,BOJACA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25120,CABRERA,MILTON RODRIGUEZ SARMIENTO,9,2
2000,25,NA,25120,CABRERA,CARLOS ALONSO MURCIA NIETO,13,39
2000,25,NA,25120,CABRERA,ALVARO CRUZ VARGAS,868,1
2000,25,NA,25120,CABRERA,DIEGO BRAVO BORDA,12,98
2000,25,NA,25120,CABRERA,FELIX GUERRERO ,17,203
2000,25,NA,25120,CABRERA, VOTOS BLANCOS ,0,NA
2000,25,NA,25120,CABRERA, VOTOS NULOS ,0,NA
2000,25,NA,25120,CABRERA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25123,CACHIPAY,MILTON RODRIGUEZ SARMIENTO,41,2
2000,25,NA,25123,CACHIPAY,CARLOS ALONSO MURCIA NIETO,25,39
2000,25,NA,25123,CACHIPAY,ALVARO CRUZ VARGAS,3339,1
2000,25,NA,25123,CACHIPAY,DIEGO BRAVO BORDA,243,98
2000,25,NA,25123,CACHIPAY,FELIX GUERRERO ,79,203
2000,25,NA,25123,CACHIPAY, VOTOS BLANCOS ,0,NA
2000,25,NA,25123,CACHIPAY, VOTOS NULOS ,0,NA
2000,25,NA,25123,CACHIPAY, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25126,CAJICA,MILTON RODRIGUEZ SARMIENTO,1770,2
2000,25,NA,25126,CAJICA,CARLOS ALONSO MURCIA NIETO,172,39
2000,25,NA,25126,CAJICA,ALVARO CRUZ VARGAS,5450,1
2000,25,NA,25126,CAJICA,DIEGO BRAVO BORDA,454,98
2000,25,NA,25126,CAJICA,FELIX GUERRERO ,401,203
2000,25,NA,25126,CAJICA, VOTOS BLANCOS ,0,NA
2000,25,NA,25126,CAJICA, VOTOS NULOS ,0,NA
2000,25,NA,25126,CAJICA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25148,CAPARRAPI,MILTON RODRIGUEZ SARMIENTO,339,2
2000,25,NA,25148,CAPARRAPI,CARLOS ALONSO MURCIA NIETO,32,39
2000,25,NA,25148,CAPARRAPI,ALVARO CRUZ VARGAS,2676,1
2000,25,NA,25148,CAPARRAPI,DIEGO BRAVO BORDA,171,98
2000,25,NA,25148,CAPARRAPI,FELIX GUERRERO ,759,203
2000,25,NA,25148,CAPARRAPI, VOTOS BLANCOS ,0,NA
2000,25,NA,25148,CAPARRAPI, VOTOS NULOS ,0,NA
2000,25,NA,25148,CAPARRAPI, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25151,CAQUEZA,MILTON RODRIGUEZ SARMIENTO,405,2
2000,25,NA,25151,CAQUEZA,CARLOS ALONSO MURCIA NIETO,48,39
2000,25,NA,25151,CAQUEZA,ALVARO CRUZ VARGAS,5362,1
2000,25,NA,25151,CAQUEZA,DIEGO BRAVO BORDA,243,98
2000,25,NA,25151,CAQUEZA,FELIX GUERRERO ,165,203
2000,25,NA,25151,CAQUEZA, VOTOS BLANCOS ,0,NA
2000,25,NA,25151,CAQUEZA, VOTOS NULOS ,0,NA
2000,25,NA,25151,CAQUEZA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25154,CARMEN DE CARUPA,MILTON RODRIGUEZ SARMIENTO,1194,2
2000,25,NA,25154,CARMEN DE CARUPA,CARLOS ALONSO MURCIA NIETO,48,39
2000,25,NA,25154,CARMEN DE CARUPA,ALVARO CRUZ VARGAS,1268,1
2000,25,NA,25154,CARMEN DE CARUPA,DIEGO BRAVO BORDA,168,98
2000,25,NA,25154,CARMEN DE CARUPA,FELIX GUERRERO ,215,203
2000,25,NA,25154,CARMEN DE CARUPA, VOTOS BLANCOS ,0,NA
2000,25,NA,25154,CARMEN DE CARUPA, VOTOS NULOS ,0,NA
2000,25,NA,25154,CARMEN DE CARUPA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25200,COGUA,MILTON RODRIGUEZ SARMIENTO,1058,2
2000,25,NA,25200,COGUA,CARLOS ALONSO MURCIA NIETO,39,39
2000,25,NA,25200,COGUA,ALVARO CRUZ VARGAS,1778,1
2000,25,NA,25200,COGUA,DIEGO BRAVO BORDA,246,98
2000,25,NA,25200,COGUA,FELIX GUERRERO ,545,203
2000,25,NA,25200,COGUA, VOTOS BLANCOS ,0,NA
2000,25,NA,25200,COGUA, VOTOS NULOS ,0,NA
2000,25,NA,25200,COGUA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25214,COTA,MILTON RODRIGUEZ SARMIENTO,337,2
2000,25,NA,25214,COTA,CARLOS ALONSO MURCIA NIETO,79,39
2000,25,NA,25214,COTA,ALVARO CRUZ VARGAS,2843,1
2000,25,NA,25214,COTA,DIEGO BRAVO BORDA,619,98
2000,25,NA,25214,COTA,FELIX GUERRERO ,459,203
2000,25,NA,25214,COTA, VOTOS BLANCOS ,0,NA
2000,25,NA,25214,COTA, VOTOS NULOS ,0,NA
2000,25,NA,25214,COTA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25224,CUCUNUBA,MILTON RODRIGUEZ SARMIENTO,1208,2
2000,25,NA,25224,CUCUNUBA,CARLOS ALONSO MURCIA NIETO,15,39
2000,25,NA,25224,CUCUNUBA,ALVARO CRUZ VARGAS,1241,1
2000,25,NA,25224,CUCUNUBA,DIEGO BRAVO BORDA,58,98
2000,25,NA,25224,CUCUNUBA,FELIX GUERRERO ,31,203
2000,25,NA,25224,CUCUNUBA, VOTOS BLANCOS ,0,NA
2000,25,NA,25224,CUCUNUBA, VOTOS NULOS ,0,NA
2000,25,NA,25224,CUCUNUBA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25168,CHAGUANI,MILTON RODRIGUEZ SARMIENTO,68,2
2000,25,NA,25168,CHAGUANI,CARLOS ALONSO MURCIA NIETO,17,39
2000,25,NA,25168,CHAGUANI,ALVARO CRUZ VARGAS,1712,1
2000,25,NA,25168,CHAGUANI,DIEGO BRAVO BORDA,12,98
2000,25,NA,25168,CHAGUANI,FELIX GUERRERO ,24,203
2000,25,NA,25168,CHAGUANI, VOTOS BLANCOS ,0,NA
2000,25,NA,25168,CHAGUANI, VOTOS NULOS ,0,NA
2000,25,NA,25168,CHAGUANI, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25175,CHIA,MILTON RODRIGUEZ SARMIENTO,5086,2
2000,25,NA,25175,CHIA,CARLOS ALONSO MURCIA NIETO,329,39
2000,25,NA,25175,CHIA,ALVARO CRUZ VARGAS,9207,1
2000,25,NA,25175,CHIA,DIEGO BRAVO BORDA,2358,98
2000,25,NA,25175,CHIA,FELIX GUERRERO ,1216,203
2000,25,NA,25175,CHIA, VOTOS BLANCOS ,0,NA
2000,25,NA,25175,CHIA, VOTOS NULOS ,0,NA
2000,25,NA,25175,CHIA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25178,CHIPAQUE,MILTON RODRIGUEZ SARMIENTO,206,2
2000,25,NA,25178,CHIPAQUE,CARLOS ALONSO MURCIA NIETO,28,39
2000,25,NA,25178,CHIPAQUE,ALVARO CRUZ VARGAS,2312,1
2000,25,NA,25178,CHIPAQUE,DIEGO BRAVO BORDA,187,98
2000,25,NA,25178,CHIPAQUE,FELIX GUERRERO ,236,203
2000,25,NA,25178,CHIPAQUE, VOTOS BLANCOS ,0,NA
2000,25,NA,25178,CHIPAQUE, VOTOS NULOS ,0,NA
2000,25,NA,25178,CHIPAQUE, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25181,CHOACHI,MILTON RODRIGUEZ SARMIENTO,1823,2
2000,25,NA,25181,CHOACHI,CARLOS ALONSO MURCIA NIETO,70,39
2000,25,NA,25181,CHOACHI,ALVARO CRUZ VARGAS,3332,1
2000,25,NA,25181,CHOACHI,DIEGO BRAVO BORDA,71,98
2000,25,NA,25181,CHOACHI,FELIX GUERRERO ,207,203
2000,25,NA,25181,CHOACHI, VOTOS BLANCOS ,0,NA
2000,25,NA,25181,CHOACHI, VOTOS NULOS ,0,NA
2000,25,NA,25181,CHOACHI, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25183,CHOCONTA,MILTON RODRIGUEZ SARMIENTO,1118,2
2000,25,NA,25183,CHOCONTA,CARLOS ALONSO MURCIA NIETO,90,39
2000,25,NA,25183,CHOCONTA,ALVARO CRUZ VARGAS,3012,1
2000,25,NA,25183,CHOCONTA,DIEGO BRAVO BORDA,216,98
2000,25,NA,25183,CHOCONTA,FELIX GUERRERO ,178,203
2000,25,NA,25183,CHOCONTA, VOTOS BLANCOS ,0,NA
2000,25,NA,25183,CHOCONTA, VOTOS NULOS ,0,NA
2000,25,NA,25183,CHOCONTA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25245,EL COLEGIO,MILTON RODRIGUEZ SARMIENTO,159,2
2000,25,NA,25245,EL COLEGIO,CARLOS ALONSO MURCIA NIETO,51,39
2000,25,NA,25245,EL COLEGIO,ALVARO CRUZ VARGAS,7619,1
2000,25,NA,25245,EL COLEGIO,DIEGO BRAVO BORDA,251,98
2000,25,NA,25245,EL COLEGIO,FELIX GUERRERO ,199,203
2000,25,NA,25245,EL COLEGIO, VOTOS BLANCOS ,0,NA
2000,25,NA,25245,EL COLEGIO, VOTOS NULOS ,0,NA
2000,25,NA,25245,EL COLEGIO, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25258,EL PENON,MILTON RODRIGUEZ SARMIENTO,105,2
2000,25,NA,25258,EL PENON,CARLOS ALONSO MURCIA NIETO,46,39
2000,25,NA,25258,EL PENON,ALVARO CRUZ VARGAS,1671,1
2000,25,NA,25258,EL PENON,DIEGO BRAVO BORDA,12,98
2000,25,NA,25258,EL PENON,FELIX GUERRERO ,58,203
2000,25,NA,25258,EL PENON, VOTOS BLANCOS ,0,NA
2000,25,NA,25258,EL PENON, VOTOS NULOS ,0,NA
2000,25,NA,25258,EL PENON, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25260,EL ROSAL,MILTON RODRIGUEZ SARMIENTO,135,2
2000,25,NA,25260,EL ROSAL,CARLOS ALONSO MURCIA NIETO,53,39
2000,25,NA,25260,EL ROSAL,ALVARO CRUZ VARGAS,1935,1
2000,25,NA,25260,EL ROSAL,DIEGO BRAVO BORDA,68,98
2000,25,NA,25260,EL ROSAL,FELIX GUERRERO ,116,203
2000,25,NA,25260,EL ROSAL, VOTOS BLANCOS ,0,NA
2000,25,NA,25260,EL ROSAL, VOTOS NULOS ,0,NA
2000,25,NA,25260,EL ROSAL, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25269,FACATATIVA,MILTON RODRIGUEZ SARMIENTO,1320,2
2000,25,NA,25269,FACATATIVA,CARLOS ALONSO MURCIA NIETO,292,39
2000,25,NA,25269,FACATATIVA,ALVARO CRUZ VARGAS,17338,1
2000,25,NA,25269,FACATATIVA,DIEGO BRAVO BORDA,488,98
2000,25,NA,25269,FACATATIVA,FELIX GUERRERO ,3179,203
2000,25,NA,25269,FACATATIVA, VOTOS BLANCOS ,0,NA
2000,25,NA,25269,FACATATIVA, VOTOS NULOS ,0,NA
2000,25,NA,25269,FACATATIVA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25279,FOMEQUE,MILTON RODRIGUEZ SARMIENTO,952,2
2000,25,NA,25279,FOMEQUE,CARLOS ALONSO MURCIA NIETO,48,39
2000,25,NA,25279,FOMEQUE,ALVARO CRUZ VARGAS,3787,1
2000,25,NA,25279,FOMEQUE,DIEGO BRAVO BORDA,27,98
2000,25,NA,25279,FOMEQUE,FELIX GUERRERO ,103,203
2000,25,NA,25279,FOMEQUE, VOTOS BLANCOS ,0,NA
2000,25,NA,25279,FOMEQUE, VOTOS NULOS ,0,NA
2000,25,NA,25279,FOMEQUE, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25281,FOSCA,MILTON RODRIGUEZ SARMIENTO,156,2
2000,25,NA,25281,FOSCA,CARLOS ALONSO MURCIA NIETO,35,39
2000,25,NA,25281,FOSCA,ALVARO CRUZ VARGAS,2200,1
2000,25,NA,25281,FOSCA,DIEGO BRAVO BORDA,17,98
2000,25,NA,25281,FOSCA,FELIX GUERRERO ,50,203
2000,25,NA,25281,FOSCA, VOTOS BLANCOS ,0,NA
2000,25,NA,25281,FOSCA, VOTOS NULOS ,0,NA
2000,25,NA,25281,FOSCA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25286,FUNZA,MILTON RODRIGUEZ SARMIENTO,1303,2
2000,25,NA,25286,FUNZA,CARLOS ALONSO MURCIA NIETO,317,39
2000,25,NA,25286,FUNZA,ALVARO CRUZ VARGAS,9017,1
2000,25,NA,25286,FUNZA,DIEGO BRAVO BORDA,495,98
2000,25,NA,25286,FUNZA,FELIX GUERRERO ,1444,203
2000,25,NA,25286,FUNZA, VOTOS BLANCOS ,0,NA
2000,25,NA,25286,FUNZA, VOTOS NULOS ,0,NA
2000,25,NA,25286,FUNZA, TARJETAS NO MARCADAS ,0,NA
2000,25,NA,25288,FUQUENE,MILTON RODRIGUEZ SARMIENTO,57,2
2000,25,NA,25288,FUQUENE,CARLOS ALONSO MURCIA NIETO,29,39
2000,25,NA,25288,FUQUENE,ALVARO CRUZ VARGAS,1805,1
2000,25,NA,25288,FUQUENE,DIEGO BRAVO BORDA,11,98
2000,25,NA,25288,FUQUENE,FELIX GUERRERO ,29,203
